iter	R2	MAE
112	0.142390243	0.8852917789
113	0.1426344822	0.8851245157
114	0.1428605186	0.8849647482
115	0.1430925542	0.8848349212
116	0.1433545239	0.8846620646
117	0.1434367559	0.8846063085
118	0.1436616797	0.8844439463
119	0.1439504986	0.8842446603
120	0.1441912963	0.884080874
121	0.1443818215	0.8839434348
122	0.1446270636	0.8837734374
123	0.144790842	0.8836760798
124	0.1449982597	0.8835135087
125	0.1452871495	0.8833204325
126	0.1455423894	0.8831556486
127	0.1457194268	0.8830189684
128	0.1459549589	0.8828638765
129	0.1461272564	0.8827364259
130	0.1463268088	0.8826172768
131	0.1464873786	0.8824934137
132	0.146653652	0.882374357
133	0.146832868	0.8822489766
134	0.1469784717	0.8821610898
135	0.1472044607	0.8820068522
136	0.1474092771	0.88186513
137	0.147565661	0.8817480202
138	0.1477287042	0.8816248834
139	0.1479539683	0.8814880226
140	0.1481065454	0.8813720108
141	0.1482412057	0.8812562503
142	0.1484028451	0.8811464161
143	0.1485662431	0.8810271901
144	0.14869742	0.8809202914
145	0.1488234255	0.8808198556
146	0.1489424323	0.8807270866
147	0.1491426635	0.8805990799
148	0.1493363598	0.880470938
149	0.1494963863	0.8803708773
150	0.1496289206	0.8802705007
151	0.1497961919	0.8801523566
152	0.1499342202	0.880058584
153	0.1500388492	0.8799727652
154	0.1501851353	0.8798743887
155	0.1501937393	0.8798621499
156	0.1503035094	0.879774901
157	0.1504086476	0.8796949432
158	0.1504714146	0.8796572094
159	0.1505816289	0.8795693969
160	0.1506870003	0.8794927634
161	0.1507753487	0.8794268081
162	0.1508352968	0.879381955
163	0.1509436402	0.8793066126
164	0.1510534606	0.8792121579
165	0.1511399719	0.8791468898
166	0.1512222407	0.8790874363
167	0.1513230954	0.8790051179
168	0.1514097054	0.87895017
169	0.1514452556	0.8788980771
170	0.1515536913	0.8788201594
171	0.151661629	0.878749657
172	0.1517553927	0.8786706309
173	0.1518732687	0.8785807888
174	0.1519433636	0.8785219071
175	0.1520323041	0.8784540743
176	0.1521178149	0.8783888913
177	0.1522282841	0.8783115305
178	0.1522957785	0.8782564646
179	0.1523506125	0.8782203402
180	0.1524233073	0.8781608364
181	0.1525143935	0.8780870344
182	0.1525778218	0.8780284511
183	0.1526839673	0.8779503808
184	0.1527949646	0.877872171
185	0.152834257	0.8778568662
186	0.1528463786	0.87783945
187	0.152865826	0.8778010953
188	0.1529177826	0.877762164
189	0.1530273479	0.8776960449
190	0.1531216523	0.8776250239
191	0.1532180726	0.8775647121
192	0.1532147901	0.8775592503
193	0.1532807704	0.8774875348
194	0.1533329832	0.8774378382
195	0.1533786109	0.8773966018
196	0.1534513969	0.8773427349
197	0.153461445	0.877328381
198	0.1535162477	0.8772825883
199	0.1535575495	0.8772303192
200	0.1536173803	0.8771863783
201	0.15368721	0.8771317487
202	0.1537472507	0.8770860923
203	0.1537905443	0.8770394766
204	0.1538044142	0.8770093536
205	0.1538529074	0.8769585125
206	0.1539002401	0.8769145496
207	0.1539369256	0.8768793527
208	0.1539798246	0.8768406058
209	0.154050661	0.8767900083
210	0.1541236634	0.8767297426
211	0.1541967915	0.8766714497
212	0.1542134953	0.8766460417
213	0.154282326	0.8765949109
214	0.1543304317	0.8765506462
215	0.1543823745	0.8765137673
216	0.1544627117	0.8764599224
217	0.1545212397	0.8764193187
218	0.1545894523	0.8763683156
219	0.1546463311	0.8763159143
220	0.154740559	0.8762709644
221	0.1548060524	0.876227258
222	0.154864432	0.8761821629
223	0.154942831	0.8761437219
224	0.1549744433	0.8760993771
225	0.1550733961	0.8760339723
226	0.1551325384	0.8759942587
227	0.1551515397	0.8759659939
228	0.155176321	0.8759395895
229	0.1552646896	0.8758783145
230	0.1553386939	0.8758308815
231	0.155365469	0.8758008932
232	0.1554160376	0.8757647478
233	0.1554272438	0.8757532423
234	0.1554832874	0.8756970192
235	0.155521193	0.8756504631
236	0.1555164412	0.8756493869
237	0.1555243263	0.8756379302
238	0.1556054065	0.8755801959
239	0.1556577163	0.8755376468
240	0.1556759613	0.8755202765
241	0.1557618862	0.8754545631
242	0.1557751086	0.8754380863
243	0.155828525	0.8754034638
244	0.1558954981	0.8753616466
245	0.1559338839	0.8753262239
246	0.1560006912	0.875275674
247	0.1560129742	0.87524883
248	0.1560604778	0.8752133674
249	0.1560736481	0.8752008966
250	0.1560682324	0.8751955628
251	0.1561085537	0.8751710653
252	0.1561271886	0.8751506353
253	0.1561689038	0.8751214795
254	0.1561912534	0.8750941185
255	0.1562188088	0.8750719828
256	0.1562838416	0.875031998
257	0.1563156243	0.8750001007
258	0.1563122429	0.8749985608
259	0.1563842882	0.8749514426
260	0.1564774591	0.8749161146
261	0.1565612313	0.8748686072
262	0.1565568916	0.8748666342
263	0.1566197562	0.8748234552
264	0.1566140147	0.8748221143
265	0.1566393631	0.8747914544
266	0.1566670129	0.874761371
267	0.1566834454	0.8747494855
268	0.1567573003	0.8746984219
269	0.1568048318	0.8746652171
270	0.1568368592	0.8746325
271	0.1568762004	0.8745967697
272	0.1569774442	0.8745402055
273	0.1570262265	0.8745090381
274	0.157055348	0.8744829426
275	0.15707856	0.8744632792
276	0.157105935	0.8744467048
277	0.1571537265	0.8744036106
278	0.1571561567	0.8743946414
279	0.1572233668	0.8743460759
280	0.1572646787	0.8743074538
281	0.1573122998	0.8742653617
282	0.1573757152	0.8742308714
283	0.1574016503	0.8742035397
284	0.1574516337	0.8741673631
285	0.1575431216	0.8741218662
286	0.1575625243	0.8741088146
287	0.1575590822	0.8741088013
288	0.1576100517	0.8740678263
289	0.1576630704	0.8740321841
290	0.1577061649	0.8739974314
291	0.1577557129	0.8739612585
292	0.1577958086	0.8739346731
293	0.1578135318	0.8739182538
294	0.1578677845	0.8738814654
295	0.157904178	0.873849558
296	0.1579423677	0.8738281844
297	0.1579783357	0.8738063002
298	0.1579957115	0.8737924854
299	0.1579886363	0.8737876489
300	0.1580098064	0.8737681692
301	0.158021449	0.8737491297
302	0.1581207247	0.8736978903
303	0.1581424654	0.8736776719
304	0.1582114613	0.8736357399
305	0.1582177376	0.8736113239
306	0.158215273	0.8736074289
307	0.1582105398	0.8736072965
308	0.1582076219	0.8736063363
309	0.158287711	0.8735661186
310	0.1583186774	0.8735357328
311	0.1583399351	0.8735150415
312	0.1584254544	0.8734647055
313	0.1584298628	0.8734544429
314	0.1584280776	0.8734481907
315	0.1584859507	0.8734203639
316	0.158532541	0.8733961076
317	0.1585392585	0.8733731685
318	0.1585756546	0.8733469731
319	0.1585711888	0.8733469282
320	0.1585699196	0.8733316846
321	0.1586021897	0.8733104894
322	0.1586135357	0.8732871781
323	0.158644233	0.8732596631
324	0.1586774507	0.8732376365
325	0.158678955	0.8732318329
326	0.1587111604	0.8732155817
327	0.1587231288	0.8732013786
328	0.1587784299	0.8731681493
329	0.1587980651	0.8731532724
330	0.158811898	0.8731312803
331	0.1588927812	0.8730830367
332	0.1589109415	0.8730633531
333	0.1589243191	0.8730444284
334	0.1589447771	0.8730292166
335	0.1590169386	0.8729776548
336	0.1591024627	0.8729414783
337	0.1591217106	0.8729262251
338	0.1591304577	0.8729128808
339	0.1591808366	0.8728754813
340	0.1592370319	0.8728331784
341	0.1592323008	0.8728269166
342	0.1592836379	0.8727958026
343	0.1593249533	0.8727648116
344	0.1593878175	0.8727160496
345	0.1593876342	0.8727121762
346	0.1593785593	0.8727059557
347	0.1593746799	0.8727059407
348	0.1593950067	0.8726936068
349	0.1594504113	0.8726662063
350	0.1595088804	0.8726316652
351	0.1595560278	0.8725937085
352	0.1595687811	0.872580417
353	0.1595760949	0.8725733638
354	0.1596084514	0.8725440224
355	0.1596011798	0.8725382626
356	0.1596433469	0.872509532
357	0.159642286	0.8725076628
358	0.1596874838	0.8724788321
359	0.1596847462	0.8724761044
360	0.159680734	0.8724760895
361	0.1597042738	0.8724555515
362	0.1597345547	0.8724256284
363	0.1597572267	0.8724082803
364	0.1598038394	0.8723830123
365	0.1598042395	0.8723790789
366	0.1598168856	0.8723669554
367	0.1598177464	0.8723657288
368	0.159810624	0.8723654684
369	0.1598494183	0.8723412409
370	0.1598447593	0.872340799
371	0.1598984156	0.8723030043
372	0.1599419253	0.872280733
373	0.1599487152	0.8722728363
374	0.1599461655	0.8722728292
375	0.1599645749	0.8722594139
376	0.1600021062	0.8722301137
377	0.1600047947	0.87222766
378	0.1600020967	0.8722272092
379	0.1599994722	0.8722262982
380	0.1599967844	0.8722256698
381	0.1600340267	0.8721946106
382	0.1600721398	0.8721743298
383	0.1601006984	0.8721538223
384	0.160143145	0.8721319815
385	0.160181192	0.872108618
386	0.1602149916	0.8720878974
387	0.1602678353	0.8720623955
388	0.1603015214	0.8720393532
389	0.1603155538	0.872027688
390	0.1603510026	0.8720005822
391	0.1603761987	0.8719835615
392	0.1603746725	0.8719819938
393	0.1604076199	0.8719544258
394	0.1604603879	0.8719264139
395	0.1604919	0.8719051165
396	0.1605065782	0.8718906591
397	0.1605036185	0.8718906517
398	0.1605016957	0.8718895218
399	0.1605238646	0.8718741602
400	0.1605420584	0.8718598924
401	0.1605430094	0.8718542751
402	0.1605483006	0.8718488509
403	0.1605457589	0.8718486671
404	0.1605589538	0.8718390157
405	0.1605663006	0.8718206277
406	0.1605631934	0.8718204773
407	0.1605621065	0.8718164694
408	0.160599771	0.8717961423
409	0.1605933155	0.8717946229
410	0.160601556	0.8717853971
411	0.160599121	0.8717853523
412	0.1606062734	0.8717717811
413	0.1606287712	0.8717427804
414	0.1606851211	0.8717141138
415	0.1606982075	0.8717000302
416	0.1607329072	0.8716739659
417	0.1607375276	0.8716696299
418	0.1607391421	0.8716584031
419	0.1607674486	0.8716382788
420	0.1607813762	0.8716291285
421	0.1608046499	0.871609074
422	0.1608256186	0.8715926407
423	0.1608236766	0.8715925768
424	0.160860541	0.8715601607
425	0.1608878178	0.8715339305
426	0.1609141896	0.8715221885
427	0.1609373658	0.8715026025
428	0.1609406925	0.8714962756
429	0.1609829967	0.8714718771
430	0.1610071874	0.8714594917
431	0.1610205679	0.8714427132
432	0.1610461817	0.8714245786
433	0.1610958912	0.8713913581
434	0.1611204279	0.8713648994
435	0.1611456314	0.8713388207
436	0.1611523715	0.871327494
437	0.1611883378	0.8713057213
438	0.1612059542	0.8712887846
439	0.1612009488	0.8712868546
440	0.1612251949	0.8712713378
441	0.16122949	0.8712623965
442	0.1612335942	0.8712584873
443	0.1612285078	0.8712575717
444	0.1612506415	0.8712384843
445	0.1612765637	0.8712228209
446	0.1612752434	0.8712228022
447	0.1612923401	0.8712093789
448	0.1612916369	0.8712085008
449	0.161319716	0.8711906916
450	0.1613450236	0.8711665118
451	0.1613433435	0.8711663859
452	0.1614256821	0.8711162255
453	0.1614750775	0.8710901497
454	0.1614801271	0.8710835813
455	0.1614952092	0.871058219
456	0.1615421612	0.8710246555
457	0.161599596	0.8709923672
458	0.1616225567	0.8709787097
459	0.1616404249	0.8709653634
460	0.1616601542	0.8709419197
461	0.1616969304	0.870927529
462	0.1617222501	0.8709100802
463	0.1617477068	0.8708847138
464	0.1617456389	0.8708843206
465	0.1617814925	0.8708602082
466	0.1618022943	0.8708429391
467	0.16182359	0.8708232709
468	0.1618412555	0.8708076064
469	0.1618363448	0.8708035109
470	0.1618728898	0.8707833241
471	0.1618873948	0.8707675563
472	0.1618923155	0.8707578971
473	0.1619128425	0.8707345798
474	0.1619108063	0.8707345349
475	0.1619403375	0.870710896
476	0.1619637971	0.8706916953
477	0.1620174268	0.8706600207
478	0.162049411	0.8706391512
479	0.1620692067	0.8706234763
480	0.1620778088	0.8706080693
481	0.162094151	0.8705912773
482	0.1621087969	0.8705794148
483	0.1621386719	0.8705543767
484	0.162145037	0.8705453494
485	0.1621440036	0.8705453044
486	0.1621847088	0.8705216873
487	0.1622484772	0.8704965844
488	0.1622469613	0.8704965767
489	0.1622548961	0.870490293
490	0.162267846	0.8704803097
491	0.162304481	0.8704618743
492	0.1623102302	0.8704579224
493	0.1623527539	0.8704250722
494	0.1623504542	0.8704239236
495	0.1623490572	0.8704238273
496	0.1623606417	0.8704155511
497	0.1623744823	0.870403203
498	0.1623722996	0.8704027858
499	0.1623692567	0.870398032
500	0.1623717639	0.8703956047
501	0.1623823213	0.8703860265
502	0.1624041513	0.8703677711
503	0.1624021775	0.8703674568
504	0.1624569041	0.870330313
505	0.162484289	0.8703065724
506	0.1625100092	0.8702887591
507	0.1625298107	0.8702707958
508	0.1625537893	0.8702545778
509	0.162597046	0.8702208191
510	0.1626102334	0.8702085021
511	0.1626111636	0.8702067644
512	0.1626290969	0.8701943302
513	0.1626281121	0.8701898874
514	0.1626581186	0.8701622192
515	0.1626824794	0.870144423
516	0.162690716	0.8701328229
517	0.1627191562	0.8701096883
518	0.1627176134	0.8701096739
519	0.1627528436	0.8700815186
520	0.1627562209	0.8700754058
521	0.16275273	0.8700745936
522	0.1627512478	0.8700745914
523	0.1627702969	0.8700620783
524	0.1627688259	0.8700620433
525	0.1627694903	0.8700561524
526	0.1627678802	0.8700548013
527	0.1627963378	0.8700368241
528	0.1627947193	0.8700368222
529	0.1627936234	0.8700368107
530	0.1627920441	0.8700368088
531	0.1628243407	0.8700098708
532	0.1628390134	0.8699904049
533	0.1628460884	0.8699847103
534	0.1628646154	0.8699641486
535	0.1628675218	0.8699560702
536	0.1628837059	0.8699509563
537	0.1629159972	0.8699340697
538	0.1629499665	0.8699049692
539	0.1629712572	0.8698881023
540	0.162970701	0.8698851833
541	0.162973612	0.8698807523
542	0.1629985941	0.8698588274
543	0.1630327789	0.8698371618
544	0.16305877	0.8698205458
545	0.1630837583	0.8698016026
546	0.1631075271	0.8697857303
547	0.1631504068	0.8697602128
548	0.1631642417	0.8697471482
549	0.1631638039	0.8697431037
550	0.1631666776	0.8697383812
551	0.163164539	0.8697383779
552	0.1631628864	0.8697382878
553	0.1631813075	0.869723259
554	0.1631804243	0.8697220667
555	0.1632005844	0.8697021199
556	0.1632029198	0.8696948267
557	0.1632035509	0.8696885164
558	0.1632032467	0.8696872265
559	0.163229459	0.8696726105
560	0.1632278065	0.8696726077
561	0.163233358	0.869668835
562	0.1632316461	0.8696688273
563	0.1632366523	0.8696650792
564	0.1632574547	0.8696498781
565	0.1632865403	0.8696244952
566	0.1633213819	0.8696018353
567	0.1633197248	0.8696018326
568	0.1633150481	0.869601656
569	0.1633414575	0.8695832766
570	0.1633450832	0.8695782235
571	0.1633436154	0.8695781072
572	0.1633421272	0.8695780879
573	0.1633796652	0.8695559932
574	0.163379229	0.8695461714
575	0.1633859017	0.8695366433
576	0.1634160663	0.8695166419
577	0.1634445387	0.8694884454
578	0.1634695203	0.8694728259
579	0.163507941	0.8694491598
580	0.1635074326	0.8694486934
581	0.163505994	0.8694486009
582	0.1635149143	0.8694362632
583	0.1635233765	0.8694272613
584	0.1635567808	0.8693991265
585	0.1635785824	0.8693808871
586	0.1635924744	0.8693713136
587	0.1636162053	0.8693457431
588	0.163662738	0.8693281664
589	0.1636940643	0.869304943
590	0.1636938764	0.8693049177
591	0.1637019212	0.8692971573
592	0.1637084789	0.8692922346
593	0.1637072171	0.8692922333
594	0.1637085626	0.8692914158
595	0.1637464149	0.8692771164
596	0.1637840327	0.8692585306
597	0.1638129003	0.8692351295
598	0.1638369937	0.8692207144
599	0.1638568201	0.8692132516
600	0.1639003812	0.8691916955
601	0.1639161693	0.869178139
602	0.1639149763	0.8691778586
603	0.1639362069	0.8691620708
604	0.1639625847	0.8691471916
605	0.1639847214	0.8691286623
606	0.1639877353	0.869124953
607	0.1639962839	0.869118517
608	0.1639955271	0.8691184921
609	0.1640016703	0.8691109721
610	0.1640304823	0.8690961817
611	0.1640297803	0.869096181
612	0.1640557311	0.8690809835
613	0.1640750598	0.8690628348
614	0.1641420114	0.869031134
615	0.1642096733	0.8689907687
616	0.1642370994	0.8689683157
617	0.1642811661	0.8689335038
618	0.1642894313	0.8689224494
619	0.1643138018	0.8688989234
620	0.1643176661	0.8688922686
621	0.1643175687	0.8688916315
622	0.1643297015	0.8688799338
623	0.1643269931	0.8688793383
624	0.1643272024	0.8688789432
625	0.1643413881	0.8688688114
626	0.1643876452	0.8688456886
627	0.1644064376	0.8688315897
628	0.1644060313	0.8688314709
629	0.1644432602	0.8688132685
630	0.1644427177	0.8688132682
631	0.1644433548	0.8688092959
632	0.1644771537	0.8687940492
633	0.1645034397	0.8687773579
634	0.1645231774	0.8687615959
635	0.1645534871	0.8687445154
636	0.1645566433	0.8687409487
637	0.1645636789	0.8687331021
638	0.1645655959	0.868729513
639	0.1646034808	0.8687059978
640	0.1646249231	0.8686885231
641	0.1646469941	0.8686682666
642	0.1646690482	0.868653883
643	0.1647183334	0.8686196507
644	0.164718103	0.8686195102
645	0.1647274332	0.8686125655
646	0.1647554078	0.868599563
647	0.164767039	0.8685838321
648	0.1647662098	0.8685833187
649	0.1647625319	0.8685830558
650	0.16476227	0.8685829271
651	0.1647741339	0.8685716042
652	0.1647772469	0.8685626431
653	0.1647767842	0.8685626098
654	0.1648180013	0.8685361122
655	0.164817282	0.8685359483
656	0.1648239654	0.8685291485
657	0.1648315697	0.8685156374
658	0.1648497152	0.8684968479
659	0.1648598785	0.8684866061
660	0.1648592833	0.8684866058
661	0.1648589992	0.8684850056
662	0.1648931447	0.8684609513
663	0.1648932409	0.8684593624
664	0.1649345119	0.8684440446
665	0.1649342845	0.8684440434
666	0.1649406264	0.8684375791
667	0.1649499101	0.8684282399
668	0.1649503953	0.8684281198
669	0.1649797604	0.8684124715
670	0.1649859343	0.8684074256
671	0.1649911515	0.8683967586
672	0.1650137801	0.8683830857
673	0.165011834	0.8683816169
674	0.1650087551	0.8683813916
675	0.1650280703	0.8683608748
676	0.1650626214	0.8683342192
677	0.1650905125	0.8683143883
678	0.1651007999	0.8683041001
679	0.16512064	0.868287805
680	0.165118344	0.8682854671
681	0.1651280272	0.8682658694
682	0.1651712097	0.8682366966
683	0.1651659542	0.8682354236
684	0.1651645408	0.868235258
685	0.1651855283	0.8682213437
686	0.165200624	0.8682079327
687	0.1652266146	0.8681886867
688	0.1652467664	0.8681777077
689	0.1652992272	0.8681568867
690	0.1652939271	0.8681556677
691	0.1653027004	0.868144266
692	0.1653221148	0.8681312354
693	0.1653236223	0.8681291518
694	0.1653522319	0.8681020818
695	0.165352537	0.8681012485
696	0.1653659779	0.8680967987
697	0.1653653184	0.8680964542
698	0.1653627695	0.8680963998
699	0.1653976107	0.8680843083
700	0.1654191179	0.8680645505
701	0.165422365	0.86805867
702	0.1654202923	0.8680585392
703	0.1654357352	0.8680460576
704	0.1654563198	0.8680296899
705	0.1654605258	0.8680252161
706	0.1654596281	0.8680251972
707	0.165479693	0.8680087516
708	0.1655095914	0.8679895239
709	0.165509099	0.8679895158
710	0.1655206866	0.8679749805
711	0.1655483562	0.8679530491
712	0.1655672513	0.8679348005
713	0.1655753873	0.8679221058
714	0.1656464501	0.867883806
715	0.165657799	0.8678760199
716	0.1656992098	0.8678496037
717	0.1657230926	0.8678295522
718	0.1657275189	0.8678254693
719	0.1657576997	0.8678033832
720	0.1657678944	0.8677985216
721	0.165767742	0.8677984189
722	0.1657943471	0.8677816736
723	0.1657947457	0.8677814729
724	0.1658637865	0.8677545879
725	0.1658810703	0.8677446344
726	0.1658799896	0.8677446161
727	0.1658936756	0.8677324977
728	0.1659364247	0.8677105966
729	0.1660044719	0.8676790008
730	0.1660133679	0.8676697887
731	0.1660338139	0.8676524136
732	0.1660805535	0.8676227444
733	0.1660934164	0.8676066289
734	0.1660880534	0.8676055661
735	0.1661324603	0.8675793117
736	0.1661505539	0.867559049
737	0.1661586755	0.8675479396
738	0.1661590832	0.8675471632
739	0.1661923849	0.8675270882
740	0.1661915055	0.8675269906
741	0.1662064792	0.8675177441
742	0.1662102425	0.8675136762
743	0.166226522	0.8674985278
744	0.1662821779	0.8674786089
745	0.1663205491	0.8674583266
746	0.1663197417	0.8674580282
747	0.1663298651	0.8674492943
748	0.1663287811	0.8674489475
749	0.1663586032	0.867439466
750	0.1663577048	0.867439465
751	0.1663732333	0.8674274392
752	0.1663782993	0.8674238335
753	0.1664140256	0.8674011383
754	0.1664478687	0.8673770753
755	0.1665203356	0.8673390445
756	0.1665870147	0.8673123285
757	0.1666142437	0.867297067
758	0.1666612514	0.8672700271
759	0.1666768758	0.8672605371
760	0.166698362	0.8672403587
761	0.1667510967	0.8672030188
762	0.1667657631	0.8671937173
763	0.166815171	0.8671674187
764	0.1668438668	0.8671493306
765	0.1668545615	0.8671384985
766	0.1668862417	0.8671131261
767	0.1668966628	0.867101823
768	0.1669248262	0.8670831384
769	0.1669800138	0.8670503668
770	0.1669873809	0.8670441779
771	0.1670367776	0.8670220156
772	0.1670783462	0.8670023468
773	0.1670912595	0.8669906222
774	0.1671138508	0.8669684332
775	0.1671636068	0.8669316682
776	0.1672117035	0.8669018778
777	0.1672335217	0.8668871498
778	0.1672695185	0.8668638984
779	0.1672858322	0.8668521005
780	0.1672936331	0.8668411878
781	0.1673277265	0.8668244439
782	0.1673482812	0.8668108971
783	0.1673935309	0.86677788
784	0.1673926486	0.866777877
785	0.1674299466	0.866756809
786	0.1674793175	0.8667226317
787	0.1675548344	0.8666772469
788	0.1676141063	0.8666373594
789	0.1676571115	0.8666181813
790	0.1677149995	0.8665813801
791	0.1677267122	0.8665718475
792	0.1677253949	0.8665718457
793	0.1677550236	0.8665508503
794	0.1677960667	0.8665178483
795	0.1678542165	0.8664829867
796	0.1678757804	0.8664664303
797	0.1678825836	0.866458754
798	0.167904944	0.8664385596
799	0.1679314886	0.866420684
800	0.1679558901	0.8664027258
801	0.167991337	0.8663818326
802	0.1680036906	0.8663723193
803	0.1680085231	0.8663687427
804	0.1680332214	0.8663501703
805	0.1680860432	0.8663244375
806	0.1680847571	0.8663244322
807	0.1680880302	0.8663200321
808	0.1681546638	0.8662837915
809	0.1681744069	0.8662650178
810	0.1682063044	0.8662430952
811	0.1682244861	0.8662255776
812	0.1682258366	0.8662244641
813	0.1682645865	0.8661923781
814	0.1682835259	0.8661746727
815	0.1683209314	0.8661452481
816	0.1683394993	0.8661317435
817	0.1683792313	0.8661065215
818	0.1684433437	0.8660685737
819	0.1684777814	0.8660356106
820	0.1685194921	0.8659991184
821	0.1685445081	0.8659779479
822	0.1685577279	0.8659724562
823	0.1685773552	0.8659602726
824	0.1686297237	0.8659238497
825	0.1687048027	0.8658781862
826	0.1687316759	0.8658623
827	0.1687497361	0.8658481768
828	0.1687746141	0.8658296461
829	0.1688406491	0.8657884453
830	0.1688963178	0.8657543075
831	0.1689278768	0.86573786
832	0.1689601512	0.8657090962
833	0.1689799208	0.8656903155
834	0.1690138968	0.865672045
835	0.1690339259	0.8656565612
836	0.1690864139	0.8656249461
837	0.1691240151	0.8655932225
838	0.1691587888	0.8655698684
839	0.1692183633	0.8655374546
840	0.1692399033	0.8655135535
841	0.169303332	0.8654784082
842	0.1693283455	0.8654534586
843	0.1693558205	0.8654302007
844	0.1693880906	0.8654116288
845	0.1694272844	0.8653942171
846	0.1694667874	0.8653646675
847	0.1694989373	0.8653416938
848	0.1695272631	0.8653209206
849	0.1695682672	0.8652944411
850	0.1695757808	0.8652879524
851	0.169600269	0.8652736597
852	0.169640774	0.8652486096
853	0.1696744177	0.8652291182
854	0.1697139964	0.8652105679
855	0.169770868	0.86518397
856	0.1698008869	0.8651603255
857	0.1698232131	0.8651383226
858	0.1698348208	0.865128347
859	0.1698459461	0.8651112254
860	0.1698845328	0.8650845168
861	0.1699136758	0.8650646519
862	0.1699487178	0.8650440296
863	0.1699578656	0.8650362981
864	0.1700085672	0.8650183045
865	0.1700326539	0.8650010613
866	0.1700677782	0.8649759472
867	0.1701040818	0.86494925
868	0.1701485285	0.8649285953
869	0.1701734407	0.8649106235
870	0.1702348761	0.8648692422
871	0.1703101213	0.8648378452
872	0.170361933	0.8648035269
873	0.1703793837	0.8647835042
874	0.1704187646	0.864758634
875	0.1704747597	0.8647221663
876	0.1704834818	0.8647132206
877	0.1705242439	0.8646893515
878	0.1705831175	0.8646537805
879	0.1706010731	0.8646343268
880	0.1706223301	0.8646130118
881	0.1706741806	0.8645779934
882	0.1707181185	0.8645504993
883	0.1707242828	0.8645399703
