iter	R2	MAE
885	0.4701901288	0.5191117738
886	0.4702369549	0.5190764029
887	0.4702726206	0.519048015
888	0.4703243571	0.5190081563
889	0.4703889214	0.5189582357
890	0.4704261431	0.5189294216
891	0.4704622274	0.5189027214
892	0.4704820073	0.5188893658
893	0.4705392814	0.5188516516
894	0.470581055	0.5188228946
895	0.4706298954	0.5187896752
896	0.4707321855	0.518724765
897	0.470800775	0.5186825843
898	0.4709594213	0.5185745881
899	0.4710509224	0.5185146136
900	0.4711166351	0.5184721678
901	0.4711325694	0.5184577853
902	0.4712182301	0.5184034469
903	0.4712650112	0.5183664653
904	0.4712986066	0.5183372337
905	0.471322682	0.5183172233
906	0.4714046796	0.5182683578
907	0.4714351513	0.5182411451
908	0.4714672895	0.5182145769
909	0.4715399257	0.5181619211
910	0.4715823439	0.5181227874
911	0.4716264223	0.5180827684
912	0.4716662831	0.5180497153
913	0.4717129689	0.5180207402
914	0.4717390268	0.5179989908
915	0.4717860065	0.5179602328
916	0.4718381508	0.5179281046
917	0.4718878761	0.5178913311
918	0.4719109397	0.5178717274
919	0.4719798862	0.5178271022
920	0.4720221519	0.5177976288
921	0.472085098	0.5177504499
922	0.4721157596	0.5177237181
923	0.4721453163	0.5177019619
924	0.4722034998	0.5176618491
925	0.4722386434	0.5176337611
926	0.4722806442	0.5176070704
927	0.4723306502	0.5175677413
928	0.4723794922	0.5175276982
929	0.4724396796	0.5174796101
930	0.4724585882	0.5174601959
931	0.4725350235	0.5174046976
932	0.472591454	0.5173640585
933	0.4726222414	0.5173395158
934	0.4726505006	0.5173226917
935	0.4726647756	0.5173087471
936	0.4727344943	0.5172610202
937	0.472793133	0.5172209664
938	0.4728260246	0.5171950642
939	0.472861748	0.5171639591
940	0.472870798	0.5171560388
941	0.4729111483	0.5171208829
942	0.4729705145	0.517075077
943	0.4730735412	0.517006088
944	0.4731113461	0.5169860926
945	0.4731385443	0.5169619963
946	0.4731891734	0.5169150811
947	0.4732003439	0.5169003986
948	0.4732435891	0.5168644004
949	0.4733529277	0.5167948732
950	0.4734194583	0.5167473181
951	0.4734658264	0.5167093575
952	0.473534561	0.5166628197
953	0.4735787507	0.5166306479
954	0.4736348497	0.5165994727
955	0.4736615928	0.5165857338
956	0.4737015668	0.5165561361
957	0.4737478978	0.5165211353
958	0.4737583967	0.5165126556
959	0.4738054876	0.5164807089
960	0.4738598947	0.5164431849
961	0.4739032969	0.5164113234
962	0.4739455987	0.5163850143
963	0.4739961749	0.5163507296
964	0.4740582819	0.5163072317
965	0.4741099237	0.5162663261
966	0.4742174222	0.5161950593
967	0.4742629504	0.516164186
968	0.4743567921	0.5161042637
969	0.4743943821	0.5160634161
970	0.4744384622	0.5160292665
971	0.474499199	0.515989386
972	0.4745234262	0.515960006
973	0.4745726937	0.5159165386
974	0.4745958361	0.5159016427
975	0.4746505753	0.5158651223
976	0.4746766148	0.5158421804
977	0.4747355681	0.5158002877
978	0.4747571976	0.5157823637
979	0.4747793606	0.515765012
980	0.4748361311	0.5157239158
981	0.4748675628	0.5156997518
982	0.4749280371	0.5156484898
983	0.4749561478	0.515623074
984	0.4749817992	0.5156060793
985	0.4750068939	0.5155880224
986	0.475020512	0.5155722072
987	0.4750812433	0.5155399572
988	0.4751412448	0.5154972939
989	0.4752584622	0.5154233777
990	0.4753220355	0.5153822264
991	0.4753504935	0.5153566692
992	0.475373189	0.5153375496
993	0.4754417872	0.5152884252
994	0.4755285725	0.5152273316
995	0.4755796762	0.5151957805
996	0.4755998305	0.5151793631
997	0.4756433503	0.5151506098
998	0.4757098037	0.5151114832
999	0.4757539673	0.5150839899
1000	0.4757993899	0.5150456704
1001	0.4758259757	0.5150182917
1002	0.4758972673	0.5149718613
1003	0.4759320743	0.5149432721
1004	0.4760258491	0.5148822953
1005	0.4760863163	0.5148373212
1006	0.4760863452	0.5148367312
1007	0.4761071152	0.5148194172
1008	0.4761849202	0.5147636423
1009	0.4762284296	0.5147267529
1010	0.4762858504	0.5146895561
1011	0.4763461163	0.5146494809
1012	0.476413371	0.5146036467
1013	0.4764829084	0.514549804
1014	0.4765390159	0.514517192
1015	0.4765707907	0.5144934514
1016	0.4765845025	0.5144800807
1017	0.4766358404	0.5144443128
1018	0.4766811458	0.51441587
1019	0.4767350015	0.514380326
1020	0.4767907351	0.5143420811
1021	0.4768195501	0.5143219777
1022	0.4768970773	0.5142673896
1023	0.4769303658	0.5142400614
1024	0.4769752991	0.514207788
1025	0.4770139245	0.514178548
1026	0.4770486708	0.5141523926
1027	0.4770645241	0.5141416038
1028	0.4771053343	0.5141085333
1029	0.4771612046	0.5140650821
1030	0.4772231097	0.5140272541
1031	0.4772620214	0.5139938867
1032	0.4773320802	0.5139411012
1033	0.4773572984	0.5139185948
1034	0.4773784984	0.5138980622
1035	0.4774324408	0.5138650789
1036	0.4774754141	0.5138296615
1037	0.4775094123	0.5138062185
1038	0.4775500291	0.5137762184
1039	0.4775891273	0.5137417284
1040	0.4776636373	0.5136922164
1041	0.4777136641	0.513656058
1042	0.4777754662	0.513618461
1043	0.4778308748	0.5135845065
1044	0.4778727369	0.5135538702
1045	0.4779181141	0.5135175709
1046	0.4779468392	0.5134952111
1047	0.4779907291	0.5134621912
1048	0.4780250498	0.5134363717
1049	0.4780963365	0.5133901095
1050	0.4781184001	0.5133715712
1051	0.4781563641	0.5133436512
1052	0.4781987662	0.5133095868
1053	0.4782053677	0.5133015382
1054	0.4782187291	0.5132875737
1055	0.4783190131	0.513219255
1056	0.4783670695	0.5131830145
1057	0.4783710201	0.5131787596
1058	0.4784305577	0.5131401813
1059	0.4784567264	0.5131222558
1060	0.4785510168	0.5130643719
1061	0.478579204	0.513041493
1062	0.4786341561	0.5130006703
1063	0.4786676193	0.5129786987
1064	0.4787059337	0.5129560369
1065	0.478768918	0.5129106772
1066	0.4787841571	0.5128954311
1067	0.4788027591	0.5128786207
1068	0.478839227	0.5128513071
1069	0.478882655	0.5128235207
1070	0.4789047075	0.5128044354
1071	0.4789957858	0.5127342174
1072	0.4790182703	0.5127223093
1073	0.4791100756	0.5126579804
1074	0.4791499154	0.5126312655
1075	0.4791881365	0.5126085557
1076	0.4792129569	0.5125847517
1077	0.4792256825	0.512568378
1078	0.4792514861	0.5125454956
1079	0.4792846549	0.5125176235
1080	0.4793520622	0.5124700737
1081	0.4793653381	0.5124597398
1082	0.479384455	0.5124442596
1083	0.4794327587	0.5124119304
1084	0.4794754362	0.5123809134
1085	0.4794992701	0.5123607025
1086	0.4795237717	0.5123415149
1087	0.4795720717	0.5123079797
1088	0.4795847686	0.5122981759
1089	0.4796513662	0.5122494743
1090	0.4796751818	0.5122307241
1091	0.4797171419	0.5121957526
1092	0.4797401416	0.5121793981
1093	0.4797810305	0.5121537433
1094	0.4798239	0.5121211336
1095	0.4798626485	0.5120887979
1096	0.4799105956	0.512056218
1097	0.4799477238	0.5120219442
1098	0.4799838089	0.5119940052
1099	0.4800272395	0.5119648597
1100	0.4800554695	0.5119422132
1101	0.4800764946	0.5119220156
1102	0.480093968	0.5119065766
1103	0.4801083805	0.511892429
1104	0.4801574051	0.5118587597
1105	0.4801995995	0.5118351414
1106	0.4802682437	0.5117897086
1107	0.4802854979	0.5117778102
1108	0.480322003	0.5117523525
1109	0.4803358503	0.5117373281
1110	0.4803811985	0.511706319
1111	0.4804012431	0.511685771
1112	0.4804166185	0.51167504
1113	0.4804534391	0.5116420055
1114	0.4804708735	0.5116279242
1115	0.4805307583	0.5115850267
1116	0.4805860466	0.5115464411
1117	0.4806033241	0.5115256563
1118	0.4806487677	0.5114910981
1119	0.4806737248	0.5114678885
1120	0.4807104556	0.5114422758
1121	0.4807390211	0.5114193764
1122	0.4807715834	0.5113978299
1123	0.4808293172	0.5113573343
1124	0.4808463638	0.5113434458
1125	0.4808742093	0.5113212626
1126	0.4808845431	0.5113132111
1127	0.4809550615	0.5112607413
1128	0.4810129159	0.5112170233
1129	0.4810260213	0.5112042793
1130	0.4810406585	0.5111929722
1131	0.4810704775	0.5111734238
1132	0.481085229	0.5111564691
1133	0.4811243859	0.5111276982
1134	0.4811637467	0.5111028454
1135	0.4812069245	0.5110677848
1136	0.4812438986	0.5110431071
1137	0.4812659047	0.5110263495
1138	0.4812879702	0.5110082678
1139	0.4813082782	0.5109928788
1140	0.4813657493	0.5109592271
1141	0.4814015619	0.5109255415
1142	0.4814416347	0.510896146
1143	0.4814972926	0.510860191
1144	0.4815463267	0.5108259096
1145	0.4815888349	0.5107883687
1146	0.4816380067	0.5107542087
1147	0.4816790839	0.5107280719
1148	0.4817322245	0.5106920864
1149	0.4817457092	0.5106830369
1150	0.481781124	0.5106578465
1151	0.4818007717	0.5106414288
1152	0.4818293583	0.5106209671
1153	0.4818767882	0.5105949751
1154	0.4819201352	0.5105623594
1155	0.4819388695	0.5105483434
1156	0.4820076753	0.5105096369
1157	0.4820425215	0.5104829164
1158	0.4820786313	0.5104555194
1159	0.482113762	0.5104310648
1160	0.4821450502	0.5104089309
1161	0.4821648223	0.510395376
1162	0.4822131762	0.5103597193
1163	0.4822169405	0.5103540652
1164	0.4822510528	0.5103274158
1165	0.4822749331	0.5103046238
1166	0.4822875603	0.510292661
1167	0.482322501	0.5102673942
1168	0.4823564136	0.5102404321
1169	0.4824149595	0.5101992667
1170	0.4824539128	0.5101769669
1171	0.4825221651	0.5101361567
1172	0.4825517309	0.5101144487
1173	0.4826375492	0.5100468221
1174	0.4826459288	0.5100353287
1175	0.4826845435	0.5100062867
1176	0.4827125673	0.5099853344
1177	0.4827317809	0.5099657132
1178	0.4827557271	0.5099453104
1179	0.4828220747	0.5098960829
1180	0.482856798	0.5098627222
1181	0.4828976203	0.5098360663
1182	0.4829159411	0.5098218648
1183	0.4829439361	0.5098007068
1184	0.4830116742	0.5097542892
1185	0.4830297149	0.5097373753
1186	0.4830452978	0.5097245765
1187	0.4830696068	0.509708137
1188	0.4830821522	0.5096974399
1189	0.4831338269	0.5096566645
1190	0.4831489918	0.5096424271
1191	0.4831982289	0.5096132654
1192	0.4832178642	0.509597798
1193	0.4832432743	0.5095770721
1194	0.483307583	0.5095338496
1195	0.483338911	0.5095100683
1196	0.4833730312	0.5094803703
1197	0.4834069439	0.509457454
1198	0.4834402388	0.5094310637
1199	0.4834816614	0.5093989425
1200	0.4835210182	0.5093680808
1201	0.4835363994	0.5093554906
1202	0.4835645362	0.5093361765
1203	0.483591398	0.5093163715
1204	0.4836584953	0.5092691451
1205	0.4836792024	0.5092530292
1206	0.4837301465	0.5092075646
1207	0.4838147373	0.5091569517
1208	0.4838601479	0.5091269585
1209	0.4838764833	0.5091137089
1210	0.483911561	0.5090902887
1211	0.4839215219	0.5090778653
1212	0.4839824447	0.5090363416
1213	0.4840228657	0.5090085881
1214	0.484048522	0.5089815986
1215	0.4840742602	0.5089580042
1216	0.4841227612	0.508918501
1217	0.4841710141	0.5088789003
1218	0.4842141827	0.5088487651
1219	0.4842453575	0.5088153796
1220	0.48429176	0.5087813455
1221	0.4843494009	0.5087398867
1222	0.4843843549	0.5087170164
1223	0.484460811	0.5086627915
1224	0.4845069904	0.5086276968
1225	0.4845255557	0.5086165411
1226	0.4845486775	0.5085972498
1227	0.4846043942	0.5085583528
1228	0.4846312741	0.5085365727
1229	0.4846588974	0.5085099239
1230	0.4847063286	0.5084733156
1231	0.4847239608	0.5084586619
1232	0.4847388346	0.5084453065
1233	0.4847767825	0.508419656
1234	0.4848153409	0.5083922893
1235	0.4848556097	0.5083629666
1236	0.4848955239	0.5083409522
1237	0.4849105727	0.5083264969
1238	0.4849826674	0.5082745045
1239	0.4849938391	0.508264598
1240	0.485031155	0.5082391177
1241	0.4850645872	0.5082144556
1242	0.4850927344	0.5081844902
1243	0.4851357882	0.5081554606
1244	0.4851505001	0.5081389433
1245	0.4851680361	0.5081255023
1246	0.4852042418	0.5080996029
1247	0.4852357994	0.5080766609
1248	0.4852728627	0.5080483628
1249	0.48530641	0.5080231349
1250	0.4853652756	0.5079863644
1251	0.4853945367	0.5079584898
1252	0.4854057368	0.5079514221
1253	0.4854591205	0.5079170627
1254	0.4854720445	0.5079063648
1255	0.4855090287	0.507882639
1256	0.4855331649	0.5078593587
1257	0.4855476766	0.5078460247
1258	0.4855796851	0.5078195484
1259	0.4856257718	0.5077812855
1260	0.4856573007	0.5077579726
1261	0.4856989973	0.507732119
1262	0.4857344734	0.5077039271
1263	0.4857845151	0.5076705052
1264	0.4858218889	0.5076424258
1265	0.4858539441	0.507617846
1266	0.4858697326	0.5076015213
1267	0.4858907504	0.50757709
1268	0.485938351	0.5075434873
1269	0.4859839978	0.5075169898
1270	0.4860175495	0.5074942939
1271	0.486036908	0.507481866
1272	0.4860651583	0.5074585691
1273	0.4860881603	0.507442045
1274	0.4861041052	0.5074304309
1275	0.4861393812	0.5074083313
1276	0.4861507267	0.5073957493
1277	0.4861657033	0.5073829663
1278	0.4862081912	0.5073534484
1279	0.4862489889	0.5073246555
1280	0.4862880824	0.5072962375
1281	0.4863283611	0.5072625263
1282	0.4863535677	0.5072443824
1283	0.4864171791	0.5071974526
1284	0.4864411676	0.5071795546
1285	0.4864806953	0.5071472806
1286	0.4865446913	0.507108272
1287	0.4865741659	0.5070872409
1288	0.4865874158	0.5070766566
1289	0.486602823	0.5070595045
1290	0.4866593775	0.5070183487
1291	0.4867443143	0.5069606538
1292	0.486808215	0.5069235032
1293	0.4868216012	0.5069094978
1294	0.4868545893	0.5068854774
1295	0.4868718385	0.506869775
1296	0.4868956613	0.5068454109
1297	0.4869133477	0.5068324003
1298	0.4869535003	0.5068061638
1299	0.4869817832	0.5067835143
1300	0.487017684	0.5067582973
1301	0.4870589793	0.5067300313
1302	0.4870816669	0.5067175022
1303	0.4871442562	0.5066791529
1304	0.4871805298	0.5066454146
1305	0.4872261722	0.5066134615
1306	0.4872437223	0.506595249
1307	0.487277484	0.5065714997
1308	0.4873114311	0.506542451
1309	0.4873635526	0.5065072709
1310	0.4873921545	0.5064861744
1311	0.4874122185	0.5064673184
1312	0.4874250072	0.5064563458
1313	0.4874617922	0.5064321774
1314	0.48753007	0.5063919366
1315	0.4876061311	0.5063410641
1316	0.4876577559	0.5062957796
1317	0.4877030215	0.5062596461
1318	0.4877443879	0.5062273819
1319	0.4877838299	0.5062016957
1320	0.4878004798	0.5061888269
1321	0.4878375243	0.506161057
1322	0.4878544489	0.5061478213
1323	0.4878802809	0.5061296201
1324	0.4879219546	0.5061048543
1325	0.4879463292	0.5060870096
1326	0.4879945915	0.5060540176
1327	0.488041128	0.5060228123
1328	0.4880876221	0.5059894025
1329	0.4881362123	0.5059626167
1330	0.4881721223	0.5059351286
1331	0.4881933207	0.5059169051
1332	0.4882448143	0.5058880206
1333	0.4882761572	0.5058637981
1334	0.4883349237	0.5058268312
1335	0.4883559534	0.5058100113
1336	0.4884110474	0.5057775678
1337	0.4884490571	0.5057510319
1338	0.4884803128	0.5057240673
1339	0.4885006142	0.5057090119
1340	0.4885079352	0.5057033838
1341	0.4885476399	0.5056745069
1342	0.4885754897	0.5056501374
1343	0.488595496	0.5056330953
1344	0.4886074703	0.5056240811
1345	0.4886220535	0.5056107327
1346	0.4886493975	0.5055901206
1347	0.4886798614	0.5055740051
1348	0.4887044789	0.5055539941
1349	0.4887124986	0.5055457667
1350	0.4887316476	0.5055307279
1351	0.4887715802	0.5054999136
1352	0.4888262002	0.5054634874
1353	0.4888567704	0.5054378583
1354	0.4888877508	0.5054126339
1355	0.4889027894	0.5053975066
1356	0.4889261686	0.5053806444
1357	0.4889377927	0.5053690241
1358	0.4890054918	0.5053233451
1359	0.4890633507	0.5052796373
1360	0.4891261277	0.5052298219
1361	0.4891451659	0.5052155275
1362	0.4891988676	0.5051750625
1363	0.48922922	0.5051525886
1364	0.4892604623	0.505126888
1365	0.4892729548	0.5051172063
1366	0.4892986033	0.5050983327
1367	0.4893219017	0.5050814734
1368	0.4893427177	0.5050636311
1369	0.4893624933	0.5050463675
1370	0.4894018529	0.5050166692
1371	0.4894257616	0.5049968004
1372	0.4894357044	0.504985704
1373	0.4894781247	0.5049492885
1374	0.4895191229	0.504923985
1375	0.4895440973	0.5048997667
1376	0.4895547177	0.5048916712
1377	0.4895792089	0.5048725903
1378	0.4896063139	0.5048490218
1379	0.4896335587	0.5048251497
1380	0.4896633088	0.5048062576
1381	0.4896926369	0.5047800404
1382	0.4897304123	0.5047505744
1383	0.4897773893	0.5047252975
1384	0.4898258484	0.5046915939
1385	0.4898592886	0.5046705
1386	0.4898863556	0.5046526927
1387	0.4899116106	0.5046365159
1388	0.4899386202	0.5046179596
1389	0.4899683308	0.5045912011
1390	0.4899871705	0.5045764068
1391	0.4900534152	0.5045409197
1392	0.4900815738	0.5045198324
1393	0.4901072321	0.5044987582
1394	0.4901155764	0.5044942458
1395	0.4901405752	0.5044738182
1396	0.4902030653	0.5044364218
1397	0.4902261054	0.5044204371
1398	0.4902351652	0.5044077488
1399	0.4902751145	0.5043822315
1400	0.4902850718	0.5043753321
1401	0.4903024561	0.5043614211
1402	0.4903458326	0.5043321044
1403	0.4903794275	0.5043072153
1404	0.4904119063	0.5042838045
1405	0.4904424607	0.5042585534
1406	0.4904760858	0.5042333664
1407	0.4905204554	0.5042009176
1408	0.4905660122	0.5041681124
1409	0.4905877477	0.5041534879
1410	0.4906203537	0.5041308769
1411	0.4906810468	0.5040875957
1412	0.4907010715	0.5040741492
1413	0.4907245916	0.5040565934
1414	0.490742835	0.5040422024
1415	0.4907798103	0.5040152364
1416	0.4908179174	0.5039854068
1417	0.4908366095	0.5039711498
1418	0.4908695536	0.5039470208
1419	0.4908822343	0.5039359952
1420	0.4909345638	0.5038951372
1421	0.4909468492	0.5038768874
1422	0.4909845333	0.5038484294
1423	0.4909937826	0.5038407176
1424	0.4910115037	0.5038262439
1425	0.4910380967	0.5038059744
1426	0.4910593631	0.5037876095
1427	0.4910831416	0.5037714806
1428	0.4911012494	0.5037518313
1429	0.4911826592	0.5036980596
1430	0.4911961924	0.5036865741
1431	0.4912118893	0.5036733862
1432	0.4912672142	0.5036410966
1433	0.4913009443	0.5036165248
1434	0.4913060536	0.5036089584
1435	0.4913357376	0.5035909911
1436	0.4913556059	0.5035747931
1437	0.4913739356	0.503560935
1438	0.4914025761	0.5035357928
1439	0.4914108633	0.5035258721
1440	0.4914215326	0.5035154107
1441	0.4914473135	0.5034960123
1442	0.4914787939	0.5034727044
1443	0.4915335429	0.5034310324
1444	0.4915628855	0.5034068272
1445	0.491621929	0.5033671247
1446	0.4916430286	0.5033538832
1447	0.4916644997	0.5033357792
1448	0.4916723822	0.5033288701
1449	0.4917184381	0.5032944308
1450	0.4917436809	0.5032740899
1451	0.491767844	0.5032544669
1452	0.4917901338	0.5032393325
1453	0.4918084983	0.5032222464
1454	0.4918460345	0.5031936882
1455	0.4918687401	0.5031783352
1456	0.491894827	0.5031581691
1457	0.49193274	0.5031292842
1458	0.4919532647	0.5031127743
1459	0.4919822713	0.503093974
1460	0.4920082075	0.5030734295
1461	0.492029097	0.5030570663
1462	0.4920655123	0.5030343114
1463	0.4921019851	0.5030113493
1464	0.4921371428	0.5029880748
1465	0.492156633	0.5029687874
1466	0.4921959894	0.5029405878
1467	0.4922235158	0.5029219074
1468	0.4922530234	0.502898157
1469	0.4922564449	0.5028936345
1470	0.4922767311	0.5028796032
1471	0.4923016827	0.5028598905
1472	0.4923338103	0.5028379087
1473	0.4923741119	0.5028075696
1474	0.4924251803	0.5027829175
1475	0.4924486073	0.5027630802
1476	0.4924758149	0.5027423103
1477	0.4925025157	0.5027188756
1478	0.4925258906	0.5027024692
1479	0.4925575143	0.5026776808
1480	0.492563005	0.5026715514
1481	0.4925941026	0.5026483377
1482	0.4926164651	0.5026282165
1483	0.4926642913	0.5025993368
1484	0.492677664	0.5025893506
1485	0.4926963429	0.5025730111
1486	0.4927176884	0.5025539188
1487	0.492732206	0.5025421505
1488	0.492758885	0.5025224909
1489	0.4927824703	0.5025007387
1490	0.4928314646	0.5024648991
1491	0.4928469294	0.5024539889
1492	0.4928778264	0.5024309323
1493	0.4928915065	0.5024182808
1494	0.4929335269	0.5023895629
1495	0.492958814	0.5023721787
1496	0.4929767852	0.502358897
1497	0.4930315668	0.502317709
1498	0.4931002086	0.5022703762
1499	0.4931268649	0.5022541664
1500	0.4931467123	0.5022396966
1501	0.4931560374	0.5022301408
1502	0.493206657	0.5021991368
1503	0.49325721	0.5021498727
1504	0.4932741495	0.5021358864
1505	0.4932952084	0.5021190581
1506	0.493340301	0.5020850855
1507	0.493386663	0.5020517585
1508	0.4934436644	0.5020064041
1509	0.4934641253	0.5019938648
1510	0.4934909368	0.5019737572
1511	0.4935254081	0.5019458864
1512	0.4935770601	0.5019112087
1513	0.4936201078	0.5018772681
1514	0.4936359958	0.5018654043
1515	0.4936413554	0.5018571644
1516	0.4936646554	0.5018383383
1517	0.4936830002	0.5018269686
1518	0.4937145596	0.5018025503
1519	0.4937546437	0.5017748828
1520	0.4937806415	0.5017552293
1521	0.4938104094	0.5017295231
1522	0.4938416113	0.5017090469
1523	0.4938642905	0.5016896522
1524	0.4938824878	0.5016716583
1525	0.4939129955	0.5016494009
1526	0.4939413027	0.5016276886
1527	0.4939486288	0.5016203547
1528	0.4939785199	0.5016005574
1529	0.4939889371	0.5015929393
1530	0.4940140006	0.5015749317
1531	0.4940455337	0.5015455945
1532	0.4940552418	0.5015345112
1533	0.4940616249	0.5015274535
1534	0.4941042673	0.5014949588
1535	0.4941152985	0.5014846559
1536	0.4941357669	0.5014649389
1537	0.4941474668	0.5014537561
1538	0.4941864089	0.5014274242
1539	0.4942063073	0.5014106838
1540	0.4942583338	0.5013776826
1541	0.4942857782	0.5013551274
1542	0.4943075438	0.5013390154
1543	0.4943428159	0.5013126964
1544	0.4943572657	0.5012969209
1545	0.4943703604	0.5012829551
1546	0.4943974573	0.5012603706
1547	0.4944165145	0.5012436254
1548	0.4944441795	0.5012197723
1549	0.4944563747	0.5012110804
1550	0.4944901868	0.5011877095
1551	0.4945056078	0.5011723196
1552	0.4945461887	0.5011468433
1553	0.4945700542	0.5011267799
1554	0.4945891345	0.5011140985
1555	0.4946175227	0.5010954321
1556	0.4946348143	0.5010811639
1557	0.4946638828	0.5010592038
1558	0.4946948467	0.5010381034
1559	0.4947162829	0.5010198913
1560	0.4947265096	0.5010084384
1561	0.4947484094	0.5009929996
1562	0.4947652751	0.5009780902
1563	0.4947826814	0.5009665883
1564	0.49479623	0.5009542397
1565	0.4948412101	0.5009233282
1566	0.4948790129	0.5008985762
1567	0.4949045164	0.5008779301
1568	0.4949384334	0.5008535456
1569	0.4949448067	0.5008486364
1570	0.4949548687	0.5008407158
1571	0.4949637237	0.5008298152
1572	0.4949768506	0.5008181037
1573	0.4949880164	0.5008090192
1574	0.495004389	0.5007986568
1575	0.4950237785	0.5007842632
1576	0.4950414639	0.5007694786
1577	0.4951146196	0.5007205251
1578	0.4951303786	0.5007072525
1579	0.495158034	0.5006849912
1580	0.495162127	0.5006772676
1581	0.4952000232	0.5006477784
1582	0.4952120186	0.5006300883
1583	0.4952183353	0.500623401
1584	0.4952318502	0.5006128938
1585	0.4952563535	0.5005904393
1586	0.4952789952	0.5005722376
1587	0.4953036086	0.5005517475
1588	0.4953603095	0.5005027293
1589	0.495383805	0.5004850383
1590	0.4953975519	0.5004722277
1591	0.4954164287	0.5004558268
1592	0.4954218017	0.5004521916
1593	0.4954548391	0.5004282371
1594	0.49546785	0.5004102659
1595	0.4954780404	0.5004002524
1596	0.4954967025	0.5003869366
1597	0.4954976123	0.5003861019
1598	0.4955291552	0.5003615991
1599	0.4955487584	0.5003465575
1600	0.4955775469	0.5003261873
1601	0.4955975907	0.5003146154
1602	0.49562795	0.5002954628
1603	0.4956715739	0.5002653439
1604	0.4956848853	0.5002544021
1605	0.4957039335	0.5002368458
1606	0.495714503	0.5002284281
1607	0.4957411627	0.5002094586
1608	0.4957556314	0.5001945515
1609	0.4957902926	0.5001673194
1610	0.4957927138	0.5001649593
1611	0.4958171921	0.500147465
1612	0.4958351937	0.5001329564
1613	0.4958566881	0.5001167353
1614	0.4958639817	0.5001112277
1615	0.4958825204	0.5000980446
1616	0.4958973646	0.5000825162
1617	0.4959257841	0.5000642049
1618	0.4959438874	0.5000516302
1619	0.4959755455	0.5000315333
1620	0.4960093351	0.5000102065
1621	0.4960308233	0.4999910085
1622	0.4960654944	0.4999647602
1623	0.4961107653	0.4999338038
1624	0.4961406697	0.4999105156
1625	0.4961599506	0.4998957526
1626	0.4961767816	0.4998810527
1627	0.4961893242	0.4998698418
1628	0.4962012876	0.4998585969
1629	0.4962240872	0.4998416958
1630	0.4962329103	0.4998354291
1631	0.4962513124	0.4998209643
1632	0.4962818303	0.4997991794
1633	0.4962952944	0.4997902511
1634	0.4963129014	0.4997752747
1635	0.4963191145	0.4997651356
1636	0.4963274472	0.4997575271
1637	0.4963438917	0.4997470286
1638	0.4964003972	0.4997057694
1639	0.4964179089	0.4996883528
1640	0.4964473795	0.4996679249
1641	0.4964557582	0.4996596016
1642	0.4964893187	0.4996370938
1643	0.4965023605	0.4996266893
1644	0.4965134622	0.499619456
1645	0.4965693233	0.499579752
1646	0.4966461059	0.4995235141
1647	0.4966586118	0.4995131531
1648	0.4966854043	0.499491856
1649	0.4967053154	0.4994758559
1650	0.4967407708	0.4994534913
1651	0.4967599467	0.4994376525
1652	0.4967818543	0.4994216768
1653	0.4968142148	0.4993975032
1654	0.4968226648	0.4993904451
1655	0.4968700659	0.4993614836
1656	0.4968937351	0.499345476
1657	0.4969156253	0.4993300501
1658	0.4969252741	0.4993219695
1659	0.4969549336	0.4993005946
1660	0.4969930386	0.4992698952
1661	0.4970126031	0.4992554681
1662	0.497036182	0.4992370502
1663	0.4970809266	0.4992022073
1664	0.4971253146	0.499175353
1665	0.497141867	0.4991608461
1666	0.4971887893	0.4991263744
1667	0.4972249208	0.4991025357
1668	0.4972382162	0.4990917033
1669	0.4972641452	0.4990715912
1670	0.4972898494	0.4990562187
1671	0.4973288519	0.4990289225
1672	0.4973599587	0.4990077761
1673	0.4973791765	0.4989904213
1674	0.4973956784	0.4989773155
1675	0.4974230091	0.4989597333
1676	0.4974372015	0.4989482593
1677	0.4974547596	0.4989357515
1678	0.497485477	0.4989140175
1679	0.4975122994	0.4988978809
1680	0.4975310342	0.4988829903
1681	0.4975585149	0.4988627017
1682	0.4975699085	0.4988532502
1683	0.4975955109	0.4988350922
1684	0.4976294402	0.4988120704
1685	0.4976459934	0.4987985143
1686	0.4977113481	0.4987524813
1687	0.4977341721	0.4987349388
1688	0.4977492806	0.4987210018
1689	0.497758929	0.498710625
1690	0.4977976145	0.4986862651
1691	0.4978107341	0.4986748017
1692	0.4978269567	0.4986611938
1693	0.4978339679	0.498653547
1694	0.4978719945	0.498624571
1695	0.4978764133	0.4986205671
1696	0.4979066936	0.498600298
1697	0.4979422101	0.4985727538
1698	0.497964605	0.4985566444
1699	0.4979944931	0.4985325345
1700	0.4980323448	0.498504373
1701	0.4980686424	0.4984781782
1702	0.4980760266	0.4984666694
1703	0.4980920676	0.4984552768
1704	0.4981074122	0.4984444021
1705	0.4981199094	0.4984315452
1706	0.4981311241	0.4984227019
1707	0.4981774814	0.4983877848
1708	0.4981911186	0.4983766977
1709	0.4982189914	0.4983561635
1710	0.4982430094	0.4983404744
1711	0.4982658134	0.498324774
1712	0.498288008	0.4983048354
1713	0.498303663	0.4982907584
1714	0.4983264139	0.4982738966
1715	0.4983688112	0.4982466312
1716	0.4983871752	0.4982294681
1717	0.4984065862	0.4982122589
1718	0.4984580788	0.498173353
1719	0.4984744775	0.4981583969
1720	0.4984941565	0.498146012
1721	0.4985173068	0.498131664
1722	0.4985205638	0.4981272553
