iter	Passed	Remaining
1661	401480	323213
1662	401719	322969
1663	401973	322737
1664	402218	322499
1665	402425	322230
1666	402665	321987
1667	402891	321733
1668	403114	321476
1669	403343	321225
1670	403600	320996
1671	403832	320747
1672	404070	320503
1673	404302	320253
1674	404528	319999
1675	404764	319754
1676	405016	319521
1677	405260	319281
1678	405490	319030
1679	405719	318779
1680	406048	318606
1681	406303	318375
1682	406532	318124
1683	406762	317873
1684	407001	317629
1685	407227	317376
1686	407464	317131
1687	407693	316880
1688	407917	316625
1689	408149	316376
1690	408382	316127
1691	408662	315916
1692	408872	315650
1693	409096	315395
1694	409355	315167
1695	409588	314919
1696	409848	314692
1697	410076	314439
1698	410332	314209
1699	410604	313991
1700	410840	313746
1701	411070	313495
1702	411304	313248
1703	411536	312999
1704	411771	312752
1705	412009	312509
1706	412222	312245
1707	412422	311972
1708	412648	311719
1709	412879	311470
1710	413141	311244
1711	413373	310995
1712	413606	310748
1713	413837	310498
1714	414054	310239
1715	414300	310000
1716	414535	309754
1717	414782	309517
1718	415023	309275
1719	415252	309025
1720	415480	308773
1721	415736	308542
1722	415967	308293
1723	416188	308037
1724	416429	307795
1725	416665	307550
1726	416894	307299
1727	417125	307050
1728	417358	306802
1729	417570	306540
1730	417799	306289
1731	418052	306057
1732	418291	305813
1733	418523	305565
1734	418740	305306
1735	418955	305045
1736	419185	304796
1737	419374	304517
1738	419602	304266
1739	419829	304014
1740	420061	303766
1741	420282	303510
1742	420574	303305
1743	420838	303080
1744	421023	302799
1745	421283	302571
1746	421521	302327
1747	421744	302073
1748	421939	301798
1749	422167	301548
1750	422385	301290
1751	422603	301032
1752	422815	300770
1753	423050	300525
1754	423206	300223
1755	423441	299977
1756	423694	299745
1757	423935	299503
1758	424173	299260
1759	424399	299009
1760	424629	298759
1761	424849	298503
1762	425082	298257
1763	425321	298014
1764	425554	297767
1765	425804	297532
1766	426030	297281
1767	426293	297055
1768	426519	296803
1769	426781	296576
1770	426981	296307
1771	427223	296067
1772	427404	295783
1773	427612	295520
1774	427830	295263
1775	428059	295013
1776	428271	294752
1777	428472	294484
1778	428710	294241
1779	428955	294003
1780	429211	293772
1781	429436	293520
1782	429639	293253
1783	429845	292988
1784	430070	292736
1785	430327	292506
1786	430556	292258
1787	430792	292013
1788	431005	291754
1789	431232	291503
1790	431536	291304
1791	431868	291125
1792	432139	290905
1793	432415	290687
1794	432653	290443
1795	432995	290271
1796	433245	290035
1797	433473	289785
1798	433820	289615
1799	434073	289382
1800	434328	289150
1801	434586	288920
1802	434821	288674
1803	435056	288430
1804	435320	288203
1805	435544	287951
1806	435760	287693
1807	436116	287527
1808	436461	287355
1809	436710	287119
1810	436950	286876
1811	437194	286637
1812	437428	286391
1813	437644	286133
1814	437903	285903
1815	438145	285663
1816	438408	285435
1817	438664	285204
1818	438929	284978
1819	439156	284727
1820	439377	284473
1821	439623	284234
1822	439853	283986
1823	440046	283714
1824	440282	283469
1825	440540	283239
1826	440814	283018
1827	441048	282772
1828	441298	282537
1829	441540	282296
1830	441793	282062
1831	441995	281795
1832	442254	281566
1833	442497	281326
1834	442735	281082
1835	442969	280837
1836	443178	280574
1837	443428	280339
1838	443629	280072
1839	443840	279812
1840	444073	279566
1841	444318	279327
1842	444581	279099
1843	444822	278858
1844	445075	278624
1845	445334	278394
1846	445605	278171
1847	445845	277929
1848	446089	277690
1849	446347	277459
1850	446590	277219
1851	446838	276982
1852	447074	276737
1853	447313	276494
1854	447539	276244
1855	447782	276003
1856	448010	275754
1857	448248	275511
1858	448497	275274
1859	448744	275037
1860	449003	274806
1861	449228	274555
1862	449477	274318
1863	449705	274069
1864	449912	273807
1865	450175	273579
1866	450449	273358
1867	450699	273121
1868	450948	272885
1869	451228	272667
1870	451454	272417
1871	451705	272181
1872	451918	271923
1873	452170	271688
1874	452401	271441
1875	452642	271199
1876	452893	270964
1877	453130	270720
1878	453463	270533
1879	453655	270263
1880	453867	270004
1881	454085	269748
1882	454303	269493
1883	454501	269227
1884	454727	268976
1885	454973	268738
1886	455194	268485
1887	455437	268245
1888	455689	268010
1889	455943	267776
1890	456177	267531
1891	456393	267274
1892	456626	267028
1893	456857	266781
1894	457052	266513
1895	457249	266246
1896	457486	266002
1897	457705	265749
1898	457925	265495
1899	458138	265238
1900	458385	265000
1901	458613	264751
1902	458854	264510
1903	459050	264243
1904	459300	264007
1905	459530	263759
1906	459798	263533
1907	460029	263287
1908	460277	263050
1909	460513	262806
1910	460739	262556
1911	460976	262313
1912	461248	262089
1913	461459	261831
1914	461693	261586
1915	461932	261343
1916	462157	261093
1917	462386	260845
1918	462634	260608
1919	462841	260348
1920	463086	260109
1921	463320	259864
1922	463564	259625
1923	463781	259370
1924	464019	259127
1925	464245	258878
1926	464466	258625
1927	464712	258387
1928	464919	258127
1929	465145	257878
1930	465380	257634
1931	465617	257390
1932	465820	257129
1933	466062	256888
1934	466312	256652
1935	466509	256387
1936	466725	256132
1937	466977	255898
1938	467180	255636
1939	467420	255394
1940	467646	255145
1941	467875	254898
1942	468085	254640
1943	468347	254411
1944	468569	254159
1945	468749	253886
1946	468949	253622
1947	469184	253378
1948	469404	253126
1949	469627	252876
1950	469884	252644
1951	470113	252397
1952	470396	252178
1953	470625	251931
1954	470798	251654
1955	471032	251409
1956	471256	251159
1957	471457	250898
1958	471666	250640
1959	471901	250396
1960	472117	250143
1961	472340	249892
1962	472554	249637
1963	472742	249369
1964	472949	249110
1965	473148	248847
1966	473359	248592
1967	473576	248339
1968	473772	248074
1969	473999	247827
1970	474233	247582
1971	474533	247373
1972	474752	247121
1973	475009	246889
1974	475248	246648
1975	475529	246428
1976	475760	246182
1977	476013	245948
1978	476248	245704
1979	476497	245468
1980	476735	245226
1981	476954	244974
1982	477200	244736
1983	477448	244499
1984	477683	244256
1985	477921	244014
1986	478163	243774
1987	478392	243527
1988	478658	243299
1989	478896	243058
1990	479118	242807
1991	479349	242562
1992	479588	242320
1993	479836	242084
1994	480073	241841
1995	480324	241605
1996	480577	241371
1997	480807	241125
1998	481041	240881
1999	481286	240643
2000	481524	240401
2001	481745	240150
2002	481970	239902
2003	482172	239642
2004	482408	239399
2005	482628	239149
2006	482860	238904
2007	483092	238659
2008	483348	238426
2009	483599	238191
2010	483849	237954
2011	484075	237707
2012	484309	237463
2013	484519	237207
2014	484767	236970
2015	485000	236726
2016	485253	236491
2017	485484	236246
2018	485703	235995
2019	485946	235755
2020	486154	235499
2021	486390	235256
2022	486620	235011
2023	486831	234756
2024	487066	234513
2025	487292	234266
2026	487502	234010
2027	487732	233765
2028	487996	233535
2029	488226	233290
2030	488462	233047
2031	488708	232809
2032	488959	232574
2033	489194	232331
2034	489447	232096
2035	489667	231846
2036	489928	231615
2037	490191	231385
2038	490429	231143
2039	490646	230892
2040	490870	230644
2041	491096	230396
2042	491324	230150
2043	491574	229914
2044	491787	229661
2045	492005	229410
2046	492214	229155
2047	492463	228918
2048	492699	228676
2049	492916	228424
2050	493139	228176
2051	493389	227940
2052	493648	227708
2053	493871	227459
2054	494119	227222
2055	494371	226987
2056	494588	226736
2057	494805	226485
2058	495018	226232
2059	495256	225990
2060	495488	225746
2061	495733	225508
2062	495989	225275
2063	496204	225022
2064	496436	224778
2065	496665	224533
2066	496872	224277
2067	497101	224031
2068	497344	223792
2069	497558	223540
2070	497816	223308
2071	498022	223052
2072	498257	222809
2073	498473	222558
2074	498685	222305
2075	498930	222067
2076	499164	221824
2077	499390	221577
2078	499609	221327
2079	499853	221088
2080	500094	220848
2081	500352	220616
2082	500576	220369
2083	500830	220134
2084	501064	219891
2085	501308	219652
2086	502080	219645
2087	502478	219473
2088	502812	219273
2089	503070	219040
2090	503349	218816
2091	503552	218559
2092	503960	218390
2093	504197	218148
2094	504433	217905
2095	504671	217663
2096	504910	217422
2097	505138	217175
2098	505368	216930
2099	505582	216678
2100	505800	216427
2101	506061	216195
2102	506306	215956
2103	506528	215708
2104	506768	215466
2105	506978	215213
2106	507205	214966
2107	507419	214714
2108	507621	214457
2109	507849	214211
2110	508020	213941
2111	508255	213698
2112	508453	213439
2113	508699	213201
2114	508893	212941
2115	509120	212695
2116	509325	212439
2117	509540	212188
2118	509786	211949
2119	510021	211707
2120	510233	211454
2121	510460	211208
2122	510698	210967
2123	510929	210722
2124	511148	210472
2125	511377	210227
2126	511588	209975
2127	511814	209728
2128	512036	209480
2129	512241	209225
2130	512462	208977
2131	512658	208718
2132	512882	208471
2133	513131	208234
2134	513361	207989
2135	513592	207745
2136	513813	207496
2137	514057	207258
2138	514256	207000
2139	514479	206753
2140	514712	206510
2141	514931	206260
2142	515162	206016
2143	515373	205764
2144	515600	205518
2145	515818	205269
2146	516035	205020
2147	516246	204768
2148	516453	204514
2149	516666	204263
2150	516885	204014
2151	517088	203759
2152	517296	203506
2153	517515	203258
2154	517777	203026
2155	517998	202778
2156	518221	202531
2157	518428	202278
2158	518607	202014
2159	518839	201770
2160	519044	201516
2161	519261	201267
2162	519478	201018
2163	519682	200764
2164	519913	200520
2165	520130	200271
2166	520358	200026
2167	520576	199778
2168	520777	199523
2169	521003	199277
2170	521235	199034
2171	521437	198780
2172	521612	198515
2173	521842	198271
2174	522095	198036
2175	522329	197793
2176	522523	197536
2177	522731	197284
2178	522945	197034
2179	523144	196779
2180	523376	196536
2181	523598	196289
2182	523834	196047
2183	524066	195805
2184	524249	195543
2185	524481	195301
2186	524690	195049
2187	524910	194802
2188	525130	194554
2189	525335	194302
2190	525530	194045
2191	525754	193800
2192	525971	193551
2193	526184	193302
2194	526402	193054
2195	526631	192810
2196	526840	192559
2197	527038	192304
2198	527254	192055
2199	527493	191815
2200	527728	191574
2201	527950	191328
2202	528148	191073
2203	528378	190829
2204	528596	190582
2205	528829	190340
2206	529066	190099
2207	529284	189852
2208	529514	189608
2209	529743	189365
2210	529957	189116
2211	530187	188873
2212	530420	188631
2213	530657	188390
2214	530854	188135
2215	531044	187878
2216	531260	187630
2217	531476	187382
2218	531719	187144
2219	531964	186906
2220	532202	186666
2221	532420	186419
2222	532681	186186
2223	532903	185941
2224	533113	185691
2225	533320	185440
2226	533532	185191
2227	533759	184947
2228	533969	184697
2229	534197	184453
2230	534397	184200
2231	534599	183948
2232	534820	183702
2233	535067	183465
2234	535292	183220
2235	535515	182975
2236	535734	182729
2237	535957	182484
2238	536168	182235
2239	536377	181985
2240	536593	181737
2241	536800	181487
2242	537025	181243
2243	537253	180999
2244	537469	180752
2245	537682	180504
2246	537887	180253
2247	538127	180014
2248	538374	179777
2249	538588	179529
2250	538838	179293
2251	539078	179054
2252	539282	178803
2253	539505	178558
2254	539756	178323
2255	539972	178076
2256	540197	177832
2257	540420	177587
2258	540657	177347
2259	540921	177115
2260	541236	176901
2261	541466	176658
2262	541705	176419
2263	541936	176177
2264	542165	175934
2265	542392	175691
2266	542615	175446
2267	542836	175201
2268	543043	174951
2269	543273	174709
2270	543520	174472
2271	543748	174229
2272	543972	173985
2273	544211	173745
2274	544428	173499
2275	544663	173258
2276	544894	173016
2277	545141	172779
2278	545373	172538
2279	545566	172284
2280	545787	172038
2281	546024	171799
2282	546248	171554
2283	546462	171308
2284	546694	171066
2285	546919	170822
2286	547147	170579
2287	547382	170339
2288	547613	170097
2289	547821	169848
2290	548045	169604
2291	548247	169353
2292	548432	169098
2293	548621	168843
2294	548822	168592
2295	549015	168339
2296	549344	168127
2297	549577	167886
2298	549817	167647
2299	550112	167425
2300	550353	167186
2301	550661	166968
2302	550920	166735
2303	551106	166480
2304	551310	166230
2305	551543	165989
2306	551770	165746
2307	551969	165495
2308	552196	165252
2309	552440	165014
2310	552643	164764
2311	552864	164520
2312	553076	164273
2313	553336	164040
2314	553563	163797
2315	553776	163550
2316	554008	163309
2317	554220	163062
2318	554436	162816
2319	554765	162603
2320	555061	162381
2321	555291	162139
2322	555492	161889
2323	555704	161641
2324	555937	161401
2325	556160	161157
2326	556403	160919
2327	556637	160678
2328	556861	160435
2329	557078	160190
2330	557317	159950
2331	557551	159710
2332	557785	159469
2333	557991	159221
2334	558172	158965
2335	558402	158724
2336	558638	158484
2337	558832	158232
2338	559047	157986
2339	559244	157735
2340	559462	157490
2341	559680	157245
2342	559910	157004
2343	560135	156761
2344	560349	156515
2345	560562	156269
2346	560760	156018
2347	561001	155780
2348	561270	155549
2349	561596	155335
2350	561821	155092
2351	562063	154854
2352	562269	154606
2353	562485	154360
2354	562713	154118
2355	562955	153880
2356	563190	153640
2357	563398	153393
2358	563617	153149
2359	563840	152905
2360	564071	152664
2361	564283	152418
2362	564514	152177
2363	564792	151949
2364	565011	151704
2365	565218	151457
2366	565460	151219
2367	565682	150976
2368	565911	150734
2369	566160	150498
2370	566418	150264
2371	566649	150023
2372	566920	149793
2373	567206	149566
2374	567496	149341
2375	567790	149116
2376	568008	148872
2377	568258	148636
2378	568471	148390
2379	568704	148149
2380	568974	147919
2381	569221	147682
2382	569465	147444
2383	569710	147206
2384	569977	146975
2385	570210	146734
2386	570429	146490
2387	570644	146245
2388	570892	146009
2389	571106	145763
2390	571311	145516
2391	571539	145274
2392	571765	145032
2393	572021	144797
2394	572283	144564
2395	572519	144324
2396	572766	144087
2397	572994	143846
2398	573201	143599
2399	573424	143356
2400	573716	143130
2401	573967	142894
2402	574228	142661
2403	574472	142423
2404	574697	142180
2405	574916	141936
2406	575135	141693
2407	575346	141447
2408	575554	141200
2409	575799	140963
2410	576009	140717
2411	576228	140473
2412	576454	140231
2413	576713	139997
2414	576935	139754
2415	577176	139516
2416	577397	139272
2417	577639	139034
2418	577870	138794
2419	578072	138546
2420	578292	138303
2421	578521	138061
2422	578758	137822
2423	579073	137601
2424	579378	137378
2425	579621	137140
2426	579858	136901
2427	580068	136655
2428	580320	136419
2429	580579	136185
2430	580786	135939
2431	580971	135687
2432	581280	135464
2433	581533	135229
2434	581868	135012
2435	582100	134772
2436	582367	134539
2437	582630	134306
2438	582871	134067
2439	583102	133826
2440	583318	133582
2441	583550	133341
2442	583769	133098
2443	584023	132862
2444	584262	132624
2445	584518	132388
2446	584755	132149
2447	584996	131911
2448	585308	131688
2449	585556	131451
2450	585758	131204
2451	585982	130961
2452	586212	130720
2453	586455	130482
2454	586657	130235
2455	586882	129993
2456	587126	129755
2457	587338	129510
2458	587556	129267
2459	587805	129030
2460	588018	128785
2461	588278	128551
2462	588509	128310
2463	588738	128069
2464	589000	127835
2465	589257	127600
2466	589487	127359
2467	589683	127111
2468	589904	126868
2469	590102	126621
2470	590289	126371
2471	590477	126121
2472	590717	125882
2473	590955	125643
2474	591177	125401
2475	591391	125157
2476	591607	124913
2477	591801	124665
2478	592003	124418
2479	592230	124177
2480	592443	123933
2481	592674	123692
2482	592955	123462
2483	593184	123221
2484	593428	122984
2485	593685	122749
2486	593911	122507
2487	594165	122272
2488	594408	122034
2489	594665	121798
2490	594888	121556
2491	595110	121314
2492	595356	121077
2493	595586	120836
2494	595817	120596
2495	596048	120355
2496	596291	120117
2497	596515	119876
2498	596740	119634
2499	596979	119395
2500	597261	119165
2501	597478	118922
2502	597714	118683
2503	597954	118444
2504	598176	118202
2505	598402	117961
2506	598663	117726
2507	598897	117487
2508	599126	117246
2509	599355	117005
2510	599588	116765
2511	599787	116519
2512	600002	116275
2513	600194	116028
2514	600420	115786
2515	600626	115541
2516	600852	115300
2517	601065	115057
2518	601348	114826
2519	601569	114584
2520	601784	114341
2521	602013	114100
2522	602264	113864
2523	602470	113619
2524	602711	113381
2525	602921	113137
2526	603151	112897
2527	603369	112654
2528	603602	112414
2529	603851	112177
2530	604069	111935
2531	604306	111696
2532	604504	111450
2533	604712	111206
2534	604939	110965
2535	605210	110732
2536	605453	110494
2537	605675	110252
2538	605889	110009
2539	606150	109775
2540	606367	109532
2541	606608	109294
2542	606851	109056
2543	607086	108817
2544	607340	108581
2545	607584	108343
2546	607826	108105
2547	608065	107867
2548	608296	107627
2549	608551	107391
2550	608751	107146
2551	608999	106908
2552	609232	106669
2553	609475	106431
2554	609718	106193
2555	609968	105957
2556	610183	105714
2557	610386	105469
2558	610596	105225
2559	610815	104983
2560	611061	104746
2561	611308	104509
2562	611607	104281
2563	611852	104043
2564	612082	103803
2565	612314	103563
2566	612528	103320
2567	612765	103082
2568	612971	102837
2569	613189	102595
2570	613390	102351
2571	613647	102115
2572	613909	101880
2573	614162	101644
2574	614405	101406
2575	614642	101167
2576	614894	100931
2577	615105	100688
2578	615315	100445
2579	615552	100206
2580	615760	99962
2581	615990	99722
2582	616196	99478
2583	616442	99241
2584	616665	99000
2585	616876	98757
2586	617096	98516
2587	617326	98276
2588	617561	98037
2589	617783	97795
2590	617985	97551
2591	618176	97305
2592	618396	97064
2593	618638	96826
2594	618880	96588
2595	619094	96345
2596	619319	96105
2597	619569	95868
2598	619801	95629
2599	620059	95393
2600	620308	95156
2601	620556	94919
2602	620811	94683
2603	621090	94451
2604	621307	94209
2605	621500	93964
2606	621727	93724
2607	621954	93484
2608	622137	93237
2609	622353	92995
2610	622583	92755
2611	622800	92514
2612	623031	92274
2613	623261	92034
2614	623483	91793
2615	623702	91552
2616	623933	91313
2617	624149	91071
2618	624356	90828
2619	624580	90588
2620	624785	90344
2621	625000	90102
2622	625224	89862
2623	625424	89618
2624	625654	89379
2625	625854	89135
2626	626065	88893
2627	626313	88656
2628	626533	88415
2629	626779	88178
2630	626999	87937
2631	627236	87698
2632	627449	87456
2633	627657	87214
2634	627941	86982
2635	628189	86745
2636	628424	86506
2637	628668	86269
2638	628936	86034
2639	629188	85798
2640	629444	85562
2641	629692	85325
2642	629895	85082
2643	630089	84838
2644	630337	84600
2645	630571	84362
2646	630809	84123
2647	631027	83882
2648	631270	83645
2649	631501	83405
2650	631715	83164
2651	631927	82922
2652	632161	82683
2653	632365	82441
2654	632600	82202
2655	632820	81961
2656	633005	81716
2657	633226	81476
2658	633461	81237
2659	633699	80999
2660	633948	80762
2661	634188	80524
2662	634404	80283
2663	634658	80047
2664	634850	79802
2665	635086	79564
2666	635310	79324
2667	635522	79083
2668	635832	78853
2669	636067	78615
2670	636294	78375
2671	636514	78134
2672	636742	77895
2673	636983	77657
2674	637207	77417
2675	637415	77175
2676	637642	76936
2677	637862	76695
2678	638083	76455
2679	638294	76214
2680	638488	75970
2681	638711	75730
2682	638940	75491
2683	639175	75253
2684	639386	75011
2685	639603	74771
2686	639832	74532
2687	640055	74292
2688	640277	74052
2689	640506	73813
2690	640731	73573
2691	640979	73336
2692	641198	73096
2693	641425	72856
2694	641659	72618
2695	641887	72379
2696	642138	72142
2697	642376	71904
2698	642576	71661
2699	642806	71422
2700	643014	71181
2701	643267	70945
2702	643499	70706
2703	643718	70466
2704	643948	70227
2705	644177	69988
2706	644416	69750
2707	644624	69508
2708	644851	69269
2709	645097	69032
2710	645337	68794
2711	645569	68556
2712	645822	68319
2713	646049	68080
2714	646274	67840
2715	646487	67600
2716	646721	67361
2717	646932	67121
2718	647167	66882
2719	647356	66639
2720	647570	66399
2721	647787	66159
2722	648002	65918
2723	648223	65679
2724	648455	65440
2725	648690	65202
2726	648949	64966
2727	649179	64727
2728	649374	64485
2729	649582	64244
2730	649819	64006
2731	650058	63768
2732	650313	63532
2733	650536	63292
2734	650757	63053
2735	650982	62814
2736	651188	62573
2737	651427	62335
2738	651635	62094
2739	651843	61853
2740	652067	61614
2741	652287	61374
2742	652515	61136
2743	652712	60894
2744	652919	60653
2745	653129	60413
2746	653354	60174
2747	653589	59936
2748	653815	59697
2749	654041	59458
2750	654242	59217
2751	654440	58975
2752	654645	58735
2753	654862	58495
2754	655108	58258
2755	655310	58017
2756	655503	57775
2757	655715	57535
2758	655983	57300
2759	656217	57062
2760	656438	56823
2761	656666	56584
2762	656915	56347
2763	657131	56108
2764	657335	55867
2765	657536	55626
2766	657773	55388
2767	657986	55149
2768	658243	54913
2769	658473	54674
2770	658682	54434
2771	658905	54195
2772	659103	53954
2773	659348	53717
2774	659604	53481
2775	659835	53243
2776	660049	53003
2777	660271	52764
2778	660491	52525
2779	660721	52287
2780	660951	52049
2781	661165	51809
2782	661362	51568
2783	661588	51330
2784	661832	51092
2785	662038	50852
2786	662253	50613
2787	662442	50372
2788	662645	50132
2789	662842	49891
2790	663106	49655
2791	663346	49418
2792	663575	49180
2793	663825	48943
2794	664057	48705
2795	664267	48465
2796	664504	48228
2797	664715	47988
2798	664926	47749
2799	665135	47509
2800	665350	47270
2801	665574	47032
2802	665805	46794
2803	666095	46560
2804	666402	46327
2805	666691	46093
2806	666908	45854
2807	667131	45615
2808	667342	45376
2809	667569	45138
2810	667791	44899
2811	668003	44660
2812	668240	44422
2813	668457	44183
2814	668724	43948
2815	668945	43709
2816	669168	43471
2817	669384	43232
2818	669614	42994
2819	669815	42754
2820	670018	42514
2821	670244	42276
2822	670455	42037
2823	670654	41797
2824	670876	41558
2825	671101	41320
2826	671322	41081
2827	671549	40843
2828	671752	40604
2829	671959	40365
2830	672181	40126
2831	672401	39888
2832	672628	39650
2833	672842	39411
2834	673052	39172
2835	673297	38935
2836	673574	38700
2837	673823	38463
2838	674051	38225
2839	674321	37989
2840	674568	37753
2841	674768	37513
2842	675004	37276
2843	675221	37037
2844	675449	36799
2845	675681	36561
2846	675902	36323
2847	676125	36085
2848	676336	35846
2849	676540	35607
2850	676755	35368
2851	676962	35129
2852	677199	34892
2853	677414	34654
2854	677646	34416
2855	677887	34179
2856	678129	33942
2857	678364	33704
2858	678568	33465
2859	678777	33226
2860	678988	32988
2861	679246	32751
2862	679487	32514
2863	679721	32277
2864	679932	32038
2865	680130	31799
2866	680343	31561
2867	680571	31323
2868	680791	31085
2869	681029	30848
2870	681225	30608
2871	681457	30371
2872	681688	30133
2873	681920	29896
2874	682149	29658
2875	682392	29421
2876	682656	29185
2877	682891	28948
2878	683116	28710
2879	683355	28473
2880	683598	28236
2881	683795	27997
2882	684032	27759
2883	684256	27522
2884	684444	27282
2885	684656	27044
2886	684894	26807
2887	685105	26569
2888	685345	26332
2889	685545	26093
2890	685741	25854
2891	685958	25616
2892	686179	25378
2893	686389	25140
2894	686576	24901
2895	686769	24662
2896	686981	24424
2897	687208	24187
2898	687411	23949
2899	687647	23711
2900	687849	23473
2901	688073	23236
2902	688282	22998
2903	688511	22760
2904	688875	22527
2905	689141	22291
2906	689385	22054
2907	689604	21816
2908	689900	21581
2909	690106	21343
2910	690298	21104
2911	690519	20867
2912	690769	20630
2913	690989	20392
2914	691216	20155
2915	691439	19918
2916	691664	19680
2917	691882	19442
2918	692086	19204
2919	692306	18967
2920	692553	18730
2921	692780	18493
2922	693031	18256
2923	693255	18018
2924	693486	17781
2925	693724	17544
2926	693938	17306
2927	694135	17068
2928	694368	16831
2929	694613	16594
2930	694817	16357
2931	695046	16119
2932	695268	15882
2933	695479	15644
2934	695697	15407
2935	695921	15169
2936	696138	14932
2937	696367	14695
2938	696588	14457
2939	696793	14220
2940	697003	13982
2941	697190	13744
2942	697413	13507
2943	697664	13270
2944	697922	13034
2945	698154	12797
2946	698362	12559
2947	698634	12323
2948	698829	12085
2949	699044	11848
2950	699241	11610
2951	699452	11373
2952	699651	11135
2953	699872	10898
2954	700085	10661
2955	700307	10424
2956	700509	10186
2957	700738	9949
2958	700944	9712
2959	701153	9475
2960	701340	9237
2961	701555	9000
2962	701752	8763
2963	701980	8526
2964	702183	8288
2965	702413	8051
2966	702629	7814
2967	702842	7577
2968	703068	7340
2969	703285	7103
2970	703498	6866
2971	703681	6629
2972	703914	6392
2973	704147	6155
2974	704360	5918
2975	704579	5682
2976	704791	5445
2977	704990	5208
2978	705206	4971
2979	705429	4734
2980	705680	4497
2981	705918	4261
2982	706141	4024
2983	706346	3787
2984	706563	3550
2985	706817	3313
2986	707029	3077
2987	707204	2840
2988	707434	2603
2989	707668	2366
2990	707875	2130
2991	708093	1893
2992	708298	1656
2993	708510	1419
2994	708748	1183
2995	708973	946
2996	709185	709
2997	709417	473
2998	709625	236
2999	709856	0
